Source,ECOS
Unit,none
Name,"Call금리(1일, 중개회사간거래)"
date,call
4/20/2012 12:00:00 AM,0.0325
4/23/2012 12:00:00 AM,0.0325
4/24/2012 12:00:00 AM,0.0326
4/25/2012 12:00:00 AM,0.0327
4/26/2012 12:00:00 AM,0.0327
4/27/2012 12:00:00 AM,0.0326
4/30/2012 12:00:00 AM,0.0326
5/2/2012 12:00:00 AM,0.0325
5/3/2012 12:00:00 AM,0.0325
5/4/2012 12:00:00 AM,0.0324
5/7/2012 12:00:00 AM,0.0324
5/8/2012 12:00:00 AM,0.0329
5/9/2012 12:00:00 AM,0.0328
5/10/2012 12:00:00 AM,0.0326
5/11/2012 12:00:00 AM,0.0325
5/14/2012 12:00:00 AM,0.0326
5/15/2012 12:00:00 AM,0.0326
5/16/2012 12:00:00 AM,0.0326
5/17/2012 12:00:00 AM,0.0326
5/18/2012 12:00:00 AM,0.0326
5/21/2012 12:00:00 AM,0.0326
5/22/2012 12:00:00 AM,0.0326
5/23/2012 12:00:00 AM,0.0326
5/24/2012 12:00:00 AM,0.0326
5/25/2012 12:00:00 AM,0.0326
5/29/2012 12:00:00 AM,0.0326
5/30/2012 12:00:00 AM,0.0326
5/31/2012 12:00:00 AM,0.0327
6/1/2012 12:00:00 AM,0.0325
6/4/2012 12:00:00 AM,0.0327
6/5/2012 12:00:00 AM,0.0327
6/7/2012 12:00:00 AM,0.0326
6/8/2012 12:00:00 AM,0.0326
6/11/2012 12:00:00 AM,0.0326
6/12/2012 12:00:00 AM,0.0326
6/13/2012 12:00:00 AM,0.0326
6/14/2012 12:00:00 AM,0.0326
6/15/2012 12:00:00 AM,0.0326
6/18/2012 12:00:00 AM,0.0326
6/19/2012 12:00:00 AM,0.0325
6/20/2012 12:00:00 AM,0.0326
6/21/2012 12:00:00 AM,0.0326
6/22/2012 12:00:00 AM,0.0326
6/25/2012 12:00:00 AM,0.0325
6/26/2012 12:00:00 AM,0.0325
6/27/2012 12:00:00 AM,0.0325
6/28/2012 12:00:00 AM,0.0325
6/29/2012 12:00:00 AM,0.0327
7/2/2012 12:00:00 AM,0.0325
7/3/2012 12:00:00 AM,0.0325
7/4/2012 12:00:00 AM,0.0325
7/5/2012 12:00:00 AM,0.0325
7/6/2012 12:00:00 AM,0.0325
7/9/2012 12:00:00 AM,0.0325
7/10/2012 12:00:00 AM,0.0329
7/11/2012 12:00:00 AM,0.0325
7/12/2012 12:00:00 AM,0.03
7/13/2012 12:00:00 AM,0.0301
7/16/2012 12:00:00 AM,0.0301
7/17/2012 12:00:00 AM,0.0301
7/18/2012 12:00:00 AM,0.03
7/19/2012 12:00:00 AM,0.0301
7/20/2012 12:00:00 AM,0.03
7/23/2012 12:00:00 AM,0.03
7/24/2012 12:00:00 AM,0.03
7/25/2012 12:00:00 AM,0.0301
7/26/2012 12:00:00 AM,0.03
7/27/2012 12:00:00 AM,0.03
7/30/2012 12:00:00 AM,0.03
7/31/2012 12:00:00 AM,0.0302
8/1/2012 12:00:00 AM,0.03
8/2/2012 12:00:00 AM,0.0299
8/3/2012 12:00:00 AM,0.03
8/6/2012 12:00:00 AM,0.0299
8/7/2012 12:00:00 AM,0.0299
8/8/2012 12:00:00 AM,0.0299
8/9/2012 12:00:00 AM,0.03
8/10/2012 12:00:00 AM,0.0299
8/13/2012 12:00:00 AM,0.0299
8/14/2012 12:00:00 AM,0.03
8/16/2012 12:00:00 AM,0.03
8/17/2012 12:00:00 AM,0.0299
8/20/2012 12:00:00 AM,0.0299
8/21/2012 12:00:00 AM,0.03
8/22/2012 12:00:00 AM,0.03
8/23/2012 12:00:00 AM,0.03
8/24/2012 12:00:00 AM,0.03
8/27/2012 12:00:00 AM,0.0299
8/28/2012 12:00:00 AM,0.03
8/29/2012 12:00:00 AM,0.03
8/30/2012 12:00:00 AM,0.03
8/31/2012 12:00:00 AM,0.0301
9/3/2012 12:00:00 AM,0.03
9/4/2012 12:00:00 AM,0.0301
9/5/2012 12:00:00 AM,0.03
9/6/2012 12:00:00 AM,0.03
9/7/2012 12:00:00 AM,0.0301
9/10/2012 12:00:00 AM,0.0299
9/11/2012 12:00:00 AM,0.0299
9/12/2012 12:00:00 AM,0.0299
9/13/2012 12:00:00 AM,0.0299
9/14/2012 12:00:00 AM,0.0299
9/17/2012 12:00:00 AM,0.0299
9/18/2012 12:00:00 AM,0.0299
9/19/2012 12:00:00 AM,0.0299
9/20/2012 12:00:00 AM,0.03
9/21/2012 12:00:00 AM,0.03
9/24/2012 12:00:00 AM,0.03
9/25/2012 12:00:00 AM,0.0299
9/26/2012 12:00:00 AM,0.03
9/27/2012 12:00:00 AM,0.0299
9/28/2012 12:00:00 AM,0.0301
10/2/2012 12:00:00 AM,0.0299
10/4/2012 12:00:00 AM,0.0301
10/5/2012 12:00:00 AM,0.03
10/8/2012 12:00:00 AM,0.0299
10/9/2012 12:00:00 AM,0.03
10/10/2012 12:00:00 AM,0.0303
10/11/2012 12:00:00 AM,0.0275
10/12/2012 12:00:00 AM,0.0275
10/15/2012 12:00:00 AM,0.0275
10/16/2012 12:00:00 AM,0.0275
10/17/2012 12:00:00 AM,0.0275
10/18/2012 12:00:00 AM,0.0275
10/19/2012 12:00:00 AM,0.0275
10/22/2012 12:00:00 AM,0.0274
10/23/2012 12:00:00 AM,0.0274
10/24/2012 12:00:00 AM,0.0274
10/25/2012 12:00:00 AM,0.0275
10/26/2012 12:00:00 AM,0.0274
10/29/2012 12:00:00 AM,0.0274
10/30/2012 12:00:00 AM,0.0274
10/31/2012 12:00:00 AM,0.0276
11/1/2012 12:00:00 AM,0.0275
11/2/2012 12:00:00 AM,0.0275
11/5/2012 12:00:00 AM,0.0275
11/6/2012 12:00:00 AM,0.0276
11/7/2012 12:00:00 AM,0.0276
11/8/2012 12:00:00 AM,0.0275
11/9/2012 12:00:00 AM,0.0275
11/12/2012 12:00:00 AM,0.0276
11/13/2012 12:00:00 AM,0.0276
11/14/2012 12:00:00 AM,0.0276
11/15/2012 12:00:00 AM,0.0276
11/16/2012 12:00:00 AM,0.0275
11/19/2012 12:00:00 AM,0.0275
11/20/2012 12:00:00 AM,0.0276
11/21/2012 12:00:00 AM,0.0276
11/22/2012 12:00:00 AM,0.0276
11/23/2012 12:00:00 AM,0.0275
11/26/2012 12:00:00 AM,0.0275
11/27/2012 12:00:00 AM,0.0275
11/28/2012 12:00:00 AM,0.0275
11/29/2012 12:00:00 AM,0.0276
11/30/2012 12:00:00 AM,0.0277
12/3/2012 12:00:00 AM,0.0275
12/4/2012 12:00:00 AM,0.0278
12/5/2012 12:00:00 AM,0.0274
12/6/2012 12:00:00 AM,0.0276
12/7/2012 12:00:00 AM,0.0276
12/10/2012 12:00:00 AM,0.0275
12/11/2012 12:00:00 AM,0.0275
12/12/2012 12:00:00 AM,0.0275
12/13/2012 12:00:00 AM,0.0275
12/14/2012 12:00:00 AM,0.0275
12/17/2012 12:00:00 AM,0.0275
12/18/2012 12:00:00 AM,0.0275
12/20/2012 12:00:00 AM,0.0275
12/21/2012 12:00:00 AM,0.0275
12/24/2012 12:00:00 AM,0.0276
12/26/2012 12:00:00 AM,0.0275
12/27/2012 12:00:00 AM,0.0275
12/28/2012 12:00:00 AM,0.0275
1/2/2013 12:00:00 AM,0.0277
1/3/2013 12:00:00 AM,0.0277
1/4/2013 12:00:00 AM,0.0276
1/7/2013 12:00:00 AM,0.0276
1/8/2013 12:00:00 AM,0.0276
1/9/2013 12:00:00 AM,0.0277
1/10/2013 12:00:00 AM,0.0276
1/11/2013 12:00:00 AM,0.0276
1/14/2013 12:00:00 AM,0.0275
1/15/2013 12:00:00 AM,0.0276
1/16/2013 12:00:00 AM,0.0275
1/17/2013 12:00:00 AM,0.0275
1/18/2013 12:00:00 AM,0.0275
1/21/2013 12:00:00 AM,0.0276
1/22/2013 12:00:00 AM,0.0275
1/23/2013 12:00:00 AM,0.0275
1/24/2013 12:00:00 AM,0.0275
1/25/2013 12:00:00 AM,0.0275
1/28/2013 12:00:00 AM,0.0275
1/29/2013 12:00:00 AM,0.0275
1/30/2013 12:00:00 AM,0.0275
1/31/2013 12:00:00 AM,0.0276
2/1/2013 12:00:00 AM,0.0275
2/4/2013 12:00:00 AM,0.0275
2/5/2013 12:00:00 AM,0.0273
2/6/2013 12:00:00 AM,0.0272
2/7/2013 12:00:00 AM,0.0274
2/8/2013 12:00:00 AM,0.0274
2/12/2013 12:00:00 AM,0.0275
2/13/2013 12:00:00 AM,0.0275
2/14/2013 12:00:00 AM,0.0275
2/15/2013 12:00:00 AM,0.0275
2/18/2013 12:00:00 AM,0.0274
2/19/2013 12:00:00 AM,0.0275
2/20/2013 12:00:00 AM,0.0275
2/21/2013 12:00:00 AM,0.0276
2/22/2013 12:00:00 AM,0.0275
2/25/2013 12:00:00 AM,0.0276
2/26/2013 12:00:00 AM,0.0276
2/27/2013 12:00:00 AM,0.0275
2/28/2013 12:00:00 AM,0.0276
3/4/2013 12:00:00 AM,0.0276
3/5/2013 12:00:00 AM,0.0274
3/6/2013 12:00:00 AM,0.0274
3/7/2013 12:00:00 AM,0.0276
3/8/2013 12:00:00 AM,0.0275
3/11/2013 12:00:00 AM,0.0275
3/12/2013 12:00:00 AM,0.0275
3/13/2013 12:00:00 AM,0.0274
3/14/2013 12:00:00 AM,0.0274
3/15/2013 12:00:00 AM,0.0274
3/18/2013 12:00:00 AM,0.0274
3/19/2013 12:00:00 AM,0.0274
3/20/2013 12:00:00 AM,0.0274
3/21/2013 12:00:00 AM,0.0274
3/22/2013 12:00:00 AM,0.0274
3/25/2013 12:00:00 AM,0.0274
3/26/2013 12:00:00 AM,0.0274
3/27/2013 12:00:00 AM,0.0274
3/28/2013 12:00:00 AM,0.0274
3/29/2013 12:00:00 AM,0.0275
4/1/2013 12:00:00 AM,0.0274
4/2/2013 12:00:00 AM,0.0274
4/3/2013 12:00:00 AM,0.0274
4/4/2013 12:00:00 AM,0.0274
4/5/2013 12:00:00 AM,0.0274
4/8/2013 12:00:00 AM,0.0274
4/9/2013 12:00:00 AM,0.0275
4/10/2013 12:00:00 AM,0.0275
4/11/2013 12:00:00 AM,0.0274
4/12/2013 12:00:00 AM,0.0273
4/15/2013 12:00:00 AM,0.0274
4/16/2013 12:00:00 AM,0.0274
4/17/2013 12:00:00 AM,0.0274
4/18/2013 12:00:00 AM,0.0274
4/19/2013 12:00:00 AM,0.0275
4/22/2013 12:00:00 AM,0.0275
4/23/2013 12:00:00 AM,0.0275
4/24/2013 12:00:00 AM,0.0275
4/25/2013 12:00:00 AM,0.0276
4/26/2013 12:00:00 AM,0.0276
4/29/2013 12:00:00 AM,0.0277
4/30/2013 12:00:00 AM,0.0278
5/2/2013 12:00:00 AM,0.0276
5/3/2013 12:00:00 AM,0.0276
5/6/2013 12:00:00 AM,0.0277
5/7/2013 12:00:00 AM,0.0276
5/8/2013 12:00:00 AM,0.0277
5/9/2013 12:00:00 AM,0.0251
5/10/2013 12:00:00 AM,0.0251
5/13/2013 12:00:00 AM,0.0251
5/14/2013 12:00:00 AM,0.0251
5/15/2013 12:00:00 AM,0.0251
5/16/2013 12:00:00 AM,0.0251
5/20/2013 12:00:00 AM,0.025
5/21/2013 12:00:00 AM,0.025
5/22/2013 12:00:00 AM,0.025
5/23/2013 12:00:00 AM,0.025
5/24/2013 12:00:00 AM,0.025
5/27/2013 12:00:00 AM,0.025
5/28/2013 12:00:00 AM,0.025
5/29/2013 12:00:00 AM,0.0249
5/30/2013 12:00:00 AM,0.0249
5/31/2013 12:00:00 AM,0.025
6/3/2013 12:00:00 AM,0.025
6/4/2013 12:00:00 AM,0.0252
6/5/2013 12:00:00 AM,0.0248
6/7/2013 12:00:00 AM,0.025
6/10/2013 12:00:00 AM,0.0249
6/11/2013 12:00:00 AM,0.0249
6/12/2013 12:00:00 AM,0.0249
6/13/2013 12:00:00 AM,0.0249
6/14/2013 12:00:00 AM,0.0249
6/17/2013 12:00:00 AM,0.0249
6/18/2013 12:00:00 AM,0.0249
6/19/2013 12:00:00 AM,0.0249
6/20/2013 12:00:00 AM,0.0249
6/21/2013 12:00:00 AM,0.0249
6/24/2013 12:00:00 AM,0.0249
6/25/2013 12:00:00 AM,0.0249
6/26/2013 12:00:00 AM,0.0249
6/27/2013 12:00:00 AM,0.025
6/28/2013 12:00:00 AM,0.025
7/1/2013 12:00:00 AM,0.0249
7/2/2013 12:00:00 AM,0.0249
7/3/2013 12:00:00 AM,0.0248
7/4/2013 12:00:00 AM,0.0245
7/5/2013 12:00:00 AM,0.0242
7/8/2013 12:00:00 AM,0.0235
7/9/2013 12:00:00 AM,0.0234
7/10/2013 12:00:00 AM,0.0236
7/11/2013 12:00:00 AM,0.0248
7/12/2013 12:00:00 AM,0.0248
7/15/2013 12:00:00 AM,0.0248
7/16/2013 12:00:00 AM,0.0248
7/17/2013 12:00:00 AM,0.0248
7/18/2013 12:00:00 AM,0.0249
7/19/2013 12:00:00 AM,0.0249
7/22/2013 12:00:00 AM,0.0249
7/23/2013 12:00:00 AM,0.0248
7/24/2013 12:00:00 AM,0.0249
7/25/2013 12:00:00 AM,0.025
7/26/2013 12:00:00 AM,0.025
7/29/2013 12:00:00 AM,0.0251
7/30/2013 12:00:00 AM,0.0251
7/31/2013 12:00:00 AM,0.0253
8/1/2013 12:00:00 AM,0.0252
8/2/2013 12:00:00 AM,0.0249
8/5/2013 12:00:00 AM,0.0249
8/6/2013 12:00:00 AM,0.025
8/7/2013 12:00:00 AM,0.0248
8/8/2013 12:00:00 AM,0.0249
8/9/2013 12:00:00 AM,0.0249
8/12/2013 12:00:00 AM,0.025
8/13/2013 12:00:00 AM,0.025
8/14/2013 12:00:00 AM,0.025
8/16/2013 12:00:00 AM,0.025
8/19/2013 12:00:00 AM,0.025
8/20/2013 12:00:00 AM,0.025
8/21/2013 12:00:00 AM,0.025
8/22/2013 12:00:00 AM,0.025
8/23/2013 12:00:00 AM,0.025
8/26/2013 12:00:00 AM,0.025
8/27/2013 12:00:00 AM,0.025
8/28/2013 12:00:00 AM,0.025
8/29/2013 12:00:00 AM,0.025
8/30/2013 12:00:00 AM,0.0251
9/2/2013 12:00:00 AM,0.0251
9/3/2013 12:00:00 AM,0.0251
9/4/2013 12:00:00 AM,0.025
9/5/2013 12:00:00 AM,0.025
9/6/2013 12:00:00 AM,0.025
9/9/2013 12:00:00 AM,0.025
9/10/2013 12:00:00 AM,0.0251
9/11/2013 12:00:00 AM,0.0249
9/12/2013 12:00:00 AM,0.025
9/13/2013 12:00:00 AM,0.025
9/16/2013 12:00:00 AM,0.025
9/17/2013 12:00:00 AM,0.025
9/23/2013 12:00:00 AM,0.025
9/24/2013 12:00:00 AM,0.025
9/25/2013 12:00:00 AM,0.025
9/26/2013 12:00:00 AM,0.025
9/27/2013 12:00:00 AM,0.025
9/30/2013 12:00:00 AM,0.025
10/1/2013 12:00:00 AM,0.025
10/2/2013 12:00:00 AM,0.0249
10/4/2013 12:00:00 AM,0.0248
10/7/2013 12:00:00 AM,0.025
10/8/2013 12:00:00 AM,0.0249
10/10/2013 12:00:00 AM,0.0249
10/11/2013 12:00:00 AM,0.0249
10/14/2013 12:00:00 AM,0.0249
10/15/2013 12:00:00 AM,0.0249
10/16/2013 12:00:00 AM,0.0249
10/17/2013 12:00:00 AM,0.0249
10/18/2013 12:00:00 AM,0.025
10/21/2013 12:00:00 AM,0.0249
10/22/2013 12:00:00 AM,0.025
10/23/2013 12:00:00 AM,0.025
10/24/2013 12:00:00 AM,0.025
10/25/2013 12:00:00 AM,0.0252
10/28/2013 12:00:00 AM,0.0252
10/29/2013 12:00:00 AM,0.0252
10/30/2013 12:00:00 AM,0.0251
10/31/2013 12:00:00 AM,0.0252
11/1/2013 12:00:00 AM,0.0248
11/4/2013 12:00:00 AM,0.0248
11/5/2013 12:00:00 AM,0.0251
11/6/2013 12:00:00 AM,0.0249
11/7/2013 12:00:00 AM,0.025
11/8/2013 12:00:00 AM,0.025
11/11/2013 12:00:00 AM,0.025
11/12/2013 12:00:00 AM,0.025
11/13/2013 12:00:00 AM,0.025
11/14/2013 12:00:00 AM,0.025
11/15/2013 12:00:00 AM,0.025
11/18/2013 12:00:00 AM,0.025
11/19/2013 12:00:00 AM,0.025
11/20/2013 12:00:00 AM,0.025
11/21/2013 12:00:00 AM,0.025
11/22/2013 12:00:00 AM,0.025
11/25/2013 12:00:00 AM,0.025
11/26/2013 12:00:00 AM,0.0249
11/27/2013 12:00:00 AM,0.0249
11/28/2013 12:00:00 AM,0.0249
11/29/2013 12:00:00 AM,0.025
12/2/2013 12:00:00 AM,0.0249
12/3/2013 12:00:00 AM,0.0249
12/4/2013 12:00:00 AM,0.0248
12/5/2013 12:00:00 AM,0.0249
12/6/2013 12:00:00 AM,0.0249
12/9/2013 12:00:00 AM,0.025
12/10/2013 12:00:00 AM,0.025
12/11/2013 12:00:00 AM,0.0249
12/12/2013 12:00:00 AM,0.0249
12/13/2013 12:00:00 AM,0.0249
12/16/2013 12:00:00 AM,0.0249
12/17/2013 12:00:00 AM,0.0249
12/18/2013 12:00:00 AM,0.0249
12/19/2013 12:00:00 AM,0.025
12/20/2013 12:00:00 AM,0.0251
12/23/2013 12:00:00 AM,0.0252
12/24/2013 12:00:00 AM,0.0252
12/26/2013 12:00:00 AM,0.0251
12/27/2013 12:00:00 AM,0.0251
12/30/2013 12:00:00 AM,0.0251
1/2/2014 12:00:00 AM,0.0251
1/3/2014 12:00:00 AM,0.025
1/6/2014 12:00:00 AM,0.0248
1/7/2014 12:00:00 AM,0.025
1/8/2014 12:00:00 AM,0.0249
1/9/2014 12:00:00 AM,0.0249
1/10/2014 12:00:00 AM,0.025
1/13/2014 12:00:00 AM,0.025
1/14/2014 12:00:00 AM,0.0249
1/15/2014 12:00:00 AM,0.0249
1/16/2014 12:00:00 AM,0.0249
1/17/2014 12:00:00 AM,0.0249
1/20/2014 12:00:00 AM,0.0249
1/21/2014 12:00:00 AM,0.0249
1/22/2014 12:00:00 AM,0.025
1/23/2014 12:00:00 AM,0.025
1/24/2014 12:00:00 AM,0.025
1/27/2014 12:00:00 AM,0.0252
1/28/2014 12:00:00 AM,0.0252
1/29/2014 12:00:00 AM,0.0251
2/3/2014 12:00:00 AM,0.0247
2/4/2014 12:00:00 AM,0.0248
2/5/2014 12:00:00 AM,0.0248
2/6/2014 12:00:00 AM,0.0249
2/7/2014 12:00:00 AM,0.0249
2/10/2014 12:00:00 AM,0.0249
2/11/2014 12:00:00 AM,0.0249
2/12/2014 12:00:00 AM,0.0249
2/13/2014 12:00:00 AM,0.0249
2/14/2014 12:00:00 AM,0.0249
2/17/2014 12:00:00 AM,0.0249
2/18/2014 12:00:00 AM,0.0249
2/19/2014 12:00:00 AM,0.0249
2/20/2014 12:00:00 AM,0.0249
2/21/2014 12:00:00 AM,0.0249
2/24/2014 12:00:00 AM,0.0249
2/25/2014 12:00:00 AM,0.0249
2/26/2014 12:00:00 AM,0.0247
2/27/2014 12:00:00 AM,0.0248
2/28/2014 12:00:00 AM,0.0249
3/3/2014 12:00:00 AM,0.0249
3/4/2014 12:00:00 AM,0.0251
3/5/2014 12:00:00 AM,0.0249
3/6/2014 12:00:00 AM,0.0249
3/7/2014 12:00:00 AM,0.0249
3/10/2014 12:00:00 AM,0.0248
3/11/2014 12:00:00 AM,0.0248
3/12/2014 12:00:00 AM,0.0248
3/13/2014 12:00:00 AM,0.0248
3/14/2014 12:00:00 AM,0.0247
3/17/2014 12:00:00 AM,0.0248
3/18/2014 12:00:00 AM,0.0247
3/19/2014 12:00:00 AM,0.0246
3/20/2014 12:00:00 AM,0.0246
3/21/2014 12:00:00 AM,0.0245
3/24/2014 12:00:00 AM,0.0246
3/25/2014 12:00:00 AM,0.0248
3/26/2014 12:00:00 AM,0.0248
3/27/2014 12:00:00 AM,0.0248
3/28/2014 12:00:00 AM,0.0248
3/31/2014 12:00:00 AM,0.0249
4/1/2014 12:00:00 AM,0.0248
4/2/2014 12:00:00 AM,0.0248
4/3/2014 12:00:00 AM,0.0248
4/4/2014 12:00:00 AM,0.0248
4/7/2014 12:00:00 AM,0.0249
4/8/2014 12:00:00 AM,0.0251
4/9/2014 12:00:00 AM,0.025
4/10/2014 12:00:00 AM,0.0248
4/11/2014 12:00:00 AM,0.0248
4/14/2014 12:00:00 AM,0.0248
4/15/2014 12:00:00 AM,0.0248
4/16/2014 12:00:00 AM,0.0248
4/17/2014 12:00:00 AM,0.0248
4/18/2014 12:00:00 AM,0.0248
4/21/2014 12:00:00 AM,0.0249
4/22/2014 12:00:00 AM,0.025
4/23/2014 12:00:00 AM,0.0249
4/24/2014 12:00:00 AM,0.0249
4/25/2014 12:00:00 AM,0.025
4/28/2014 12:00:00 AM,0.0249
4/29/2014 12:00:00 AM,0.0249
4/30/2014 12:00:00 AM,0.025
5/2/2014 12:00:00 AM,0.025
5/7/2014 12:00:00 AM,0.0248
5/8/2014 12:00:00 AM,0.0249
5/9/2014 12:00:00 AM,0.0249
5/12/2014 12:00:00 AM,0.0249
5/13/2014 12:00:00 AM,0.0249
5/14/2014 12:00:00 AM,0.025
5/15/2014 12:00:00 AM,0.0249
5/16/2014 12:00:00 AM,0.0249
5/19/2014 12:00:00 AM,0.0249
5/20/2014 12:00:00 AM,0.0249
5/21/2014 12:00:00 AM,0.0249
5/22/2014 12:00:00 AM,0.0249
5/23/2014 12:00:00 AM,0.0249
5/26/2014 12:00:00 AM,0.0249
5/27/2014 12:00:00 AM,0.0248
5/28/2014 12:00:00 AM,0.0249
5/29/2014 12:00:00 AM,0.0249
5/30/2014 12:00:00 AM,0.0249
6/2/2014 12:00:00 AM,0.0248
6/3/2014 12:00:00 AM,0.0248
6/5/2014 12:00:00 AM,0.0248
6/9/2014 12:00:00 AM,0.0248
6/10/2014 12:00:00 AM,0.0249
6/11/2014 12:00:00 AM,0.0249
6/12/2014 12:00:00 AM,0.0248
6/13/2014 12:00:00 AM,0.0248
6/16/2014 12:00:00 AM,0.0248
6/17/2014 12:00:00 AM,0.0247
6/18/2014 12:00:00 AM,0.0248
6/19/2014 12:00:00 AM,0.0248
6/20/2014 12:00:00 AM,0.0248
6/23/2014 12:00:00 AM,0.0248
6/24/2014 12:00:00 AM,0.0248
6/25/2014 12:00:00 AM,0.0249
6/26/2014 12:00:00 AM,0.0249
6/27/2014 12:00:00 AM,0.0248
6/30/2014 12:00:00 AM,0.0249
7/1/2014 12:00:00 AM,0.0248
7/2/2014 12:00:00 AM,0.0248
7/3/2014 12:00:00 AM,0.0248
7/4/2014 12:00:00 AM,0.0248
7/7/2014 12:00:00 AM,0.0248
7/8/2014 12:00:00 AM,0.0248
7/9/2014 12:00:00 AM,0.025
7/10/2014 12:00:00 AM,0.0248
7/11/2014 12:00:00 AM,0.0248
7/14/2014 12:00:00 AM,0.0248
7/15/2014 12:00:00 AM,0.0248
7/16/2014 12:00:00 AM,0.0248
7/17/2014 12:00:00 AM,0.0249
7/18/2014 12:00:00 AM,0.0249
7/21/2014 12:00:00 AM,0.0248
7/22/2014 12:00:00 AM,0.0248
7/23/2014 12:00:00 AM,0.0249
7/24/2014 12:00:00 AM,0.0249
7/25/2014 12:00:00 AM,0.0249
7/28/2014 12:00:00 AM,0.025
7/29/2014 12:00:00 AM,0.025
7/30/2014 12:00:00 AM,0.025
7/31/2014 12:00:00 AM,0.0249
8/1/2014 12:00:00 AM,0.0248
8/4/2014 12:00:00 AM,0.0248
8/5/2014 12:00:00 AM,0.0248
8/6/2014 12:00:00 AM,0.0249
8/7/2014 12:00:00 AM,0.0249
8/8/2014 12:00:00 AM,0.0249
8/11/2014 12:00:00 AM,0.0249
8/12/2014 12:00:00 AM,0.0249
8/13/2014 12:00:00 AM,0.0249
8/14/2014 12:00:00 AM,0.0224
8/18/2014 12:00:00 AM,0.0224
8/19/2014 12:00:00 AM,0.0224
8/20/2014 12:00:00 AM,0.0223
8/21/2014 12:00:00 AM,0.0223
8/22/2014 12:00:00 AM,0.0223
8/25/2014 12:00:00 AM,0.0224
8/26/2014 12:00:00 AM,0.0223
8/27/2014 12:00:00 AM,0.0223
8/28/2014 12:00:00 AM,0.0223
8/29/2014 12:00:00 AM,0.0224
9/1/2014 12:00:00 AM,0.0223
9/2/2014 12:00:00 AM,0.0223
9/3/2014 12:00:00 AM,0.0224
9/4/2014 12:00:00 AM,0.0226
9/5/2014 12:00:00 AM,0.0225
9/11/2014 12:00:00 AM,0.0223
9/12/2014 12:00:00 AM,0.0223
9/15/2014 12:00:00 AM,0.0223
9/16/2014 12:00:00 AM,0.0223
9/17/2014 12:00:00 AM,0.0223
9/18/2014 12:00:00 AM,0.0223
9/19/2014 12:00:00 AM,0.0223
9/22/2014 12:00:00 AM,0.0223
9/23/2014 12:00:00 AM,0.0223
9/24/2014 12:00:00 AM,0.0224
9/25/2014 12:00:00 AM,0.0224
9/26/2014 12:00:00 AM,0.0223
9/29/2014 12:00:00 AM,0.0224
9/30/2014 12:00:00 AM,0.0224
10/1/2014 12:00:00 AM,0.0224
10/2/2014 12:00:00 AM,0.0223
10/6/2014 12:00:00 AM,0.0223
10/7/2014 12:00:00 AM,0.0223
10/8/2014 12:00:00 AM,0.0223
10/10/2014 12:00:00 AM,0.0223
10/13/2014 12:00:00 AM,0.0223
10/14/2014 12:00:00 AM,0.0223
10/15/2014 12:00:00 AM,0.0199
10/16/2014 12:00:00 AM,0.0198
10/17/2014 12:00:00 AM,0.0198
10/20/2014 12:00:00 AM,0.0198
10/21/2014 12:00:00 AM,0.0198
10/22/2014 12:00:00 AM,0.0198
10/23/2014 12:00:00 AM,0.0199
10/24/2014 12:00:00 AM,0.0198
10/27/2014 12:00:00 AM,0.0198
10/28/2014 12:00:00 AM,0.0198
10/29/2014 12:00:00 AM,0.0198
10/30/2014 12:00:00 AM,0.0198
10/31/2014 12:00:00 AM,0.0197
11/3/2014 12:00:00 AM,0.0198
11/4/2014 12:00:00 AM,0.0196
11/5/2014 12:00:00 AM,0.0197
11/6/2014 12:00:00 AM,0.0198
11/7/2014 12:00:00 AM,0.0198
11/10/2014 12:00:00 AM,0.0198
11/11/2014 12:00:00 AM,0.0198
11/12/2014 12:00:00 AM,0.0198
11/13/2014 12:00:00 AM,0.0198
11/14/2014 12:00:00 AM,0.0198
11/17/2014 12:00:00 AM,0.0198
11/18/2014 12:00:00 AM,0.0198
11/19/2014 12:00:00 AM,0.0198
11/20/2014 12:00:00 AM,0.0198
11/21/2014 12:00:00 AM,0.0198
11/24/2014 12:00:00 AM,0.0198
11/25/2014 12:00:00 AM,0.0199
11/26/2014 12:00:00 AM,0.0198
11/27/2014 12:00:00 AM,0.0199
11/28/2014 12:00:00 AM,0.0199
12/1/2014 12:00:00 AM,0.0199
12/2/2014 12:00:00 AM,0.0198
12/3/2014 12:00:00 AM,0.0198
12/4/2014 12:00:00 AM,0.0198
12/5/2014 12:00:00 AM,0.0198
12/8/2014 12:00:00 AM,0.0199
12/9/2014 12:00:00 AM,0.0201
12/10/2014 12:00:00 AM,0.0199
12/11/2014 12:00:00 AM,0.0198
12/12/2014 12:00:00 AM,0.0198
12/15/2014 12:00:00 AM,0.02
12/16/2014 12:00:00 AM,0.0199
12/17/2014 12:00:00 AM,0.0198
12/18/2014 12:00:00 AM,0.0198
12/19/2014 12:00:00 AM,0.0198
12/22/2014 12:00:00 AM,0.0199
12/23/2014 12:00:00 AM,0.0199
12/24/2014 12:00:00 AM,0.0199
12/26/2014 12:00:00 AM,0.0199
12/29/2014 12:00:00 AM,0.0199
12/30/2014 12:00:00 AM,0.0201
1/2/2015 12:00:00 AM,0.0201
1/5/2015 12:00:00 AM,0.02
1/6/2015 12:00:00 AM,0.0198
1/7/2015 12:00:00 AM,0.0199
1/8/2015 12:00:00 AM,0.0199
