D A T E,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량
2/5/2021 12:00:00 AM,13252969,93091,1061181,271612,623589,3250088,426874,2328257,55498,483227,860376,324996,411727,2696904,60789,921514,122917,130530,962954,822812,468407,37066,365764,2029643,406328,337611,6118,403437,20575,261265,4168,15630,156305,34988,2903,17375,14176,16518,104468,31800,6672
2/10/2021 12:00:00 AM,6526416,179125,656866,305356,400210,4643806,152459,1650000,215642,494568,1101032,464077,345731,1470756,238474,545401,181802,168534,858500,344646,544361,315065,792749,1292332,105695,189340,94085,192346,184,293615,77266,23833,127423,36895,148069,25527,16454,8916,76063,57591,3735
2/19/2021 12:00:00 AM,9728222,334757,1513182,117403,549706,2810764,35264,4193739,61586,1641028,69463,634039,783071,1523288,19885,1124107,238855,152726,502126,647960,862733,153647,664989,1308838,496599,415969,27663,194754,90,284236,24355,17668,116754,46560,5082,12003,8176,11127,94156,37431,3572
2/26/2021 12:00:00 AM,10297433,398036,1256046,438312,522513,4730068,3408,2622440,109284,965560,829489,653756,584310,1732264,339697,1497086,363381,331289,435564,759294,557014,454066,529384,585400,375576,377818,9495,184619,1938,102631,8801,39030,60145,118417,5062,38513,5608,29283,186172,28428,10908
3/5/2021 12:00:00 AM,10363864,298303,1024274,325605,340637,3158681,795740,1661308,16765,910079,79699,471017,290847,1119096,544490,738483,207288,184218,250684,1324945,557142,128542,430445,374893,471053,394441,3582,127083,320,78498,3434,12610,63213,37930,12592,15113,59550,13537,146775,34966,6277
3/12/2021 12:00:00 AM,6953557,425180,867890,319463,434144,5131507,398266,2124073,65194,865288,289653,262463,547868,1047954,532184,567683,166591,106649,236613,743934,309131,193714,337834,343570,78161,271725,338408,174269,979,42857,3808,19539,26133,21193,19401,181995,7216,26731,263017,26354,5360
3/19/2021 12:00:00 AM,9277711,139926,1351202,91750,112916,1621435,180070,1545195,27359,490574,137782,398010,248397,627727,23246,411051,114137,206270,127773,836871,333465,48977,254935,141976,111695,215283,635524,199080,106,188055,3986,42668,13314,14939,1893,43637,3011,24466,74345,37484,9292
3/26/2021 12:00:00 AM,6635123,123832,591683,101223,662123,2796418,709670,1428644,20627,260079,142764,327621,134918,460426,28477,277274,87449,70593,200329,2820462,242664,41151,200679,255332,39651,636754,98500,111189,1883,92678,3071,29621,9458,8422,7872,34028,2772,23343,73071,20739,8410
4/2/2021 12:00:00 AM,5352010,191733,1175216,101143,393408,2889426,1795864,878435,30811,142113,316,186024,368637,735547,110919,770827,327306,168889,696907,692325,257110,44156,192547,298979,252176,637886,9933,234221,23,42688,2107,21314,19371,13629,23902,57382,10953,27853,61684,47860,8825
4/9/2021 12:00:00 AM,7187076,169613,1609696,59000,501045,2521957,1636472,1983644,85494,1218571,300,370624,198702,535204,36448,447149,164252,194761,319821,620440,259987,30138,227497,249224,58945,131478,10983,222334,199,164704,2234,464744,61983,23455,16421,42790,10686,16236,41101,60511,8996
4/16/2021 12:00:00 AM,5925140,2082945,650780,208604,348117,4710415,168734,1505213,62511,1996078,290,312677,368673,797052,19617,334174,159485,155391,172857,992243,315090,75324,181074,293413,37668,613116,35810,326144,3307,119012,4706,58295,49151,10647,1240,55809,5271,15458,66041,44722,6125
4/23/2021 12:00:00 AM,4199882,173908,770037,90507,347864,1534186,69091,906191,11583,1048977,13766,283160,245687,624090,24034,489826,210417,200517,349313,1844049,489515,24914,250432,162309,84992,182803,1108494,267617,3117,83102,5686,21540,16755,11720,3486,12198,5523,20659,51509,38502,5907
