D A T E,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
8/23/2013 12:00:00 AM,21061,21016,20880,,,,,,,89103,87946,,12119,,,,15763,,18966,5428,,,,,,5470,,,,4543,89468,91130,,,48338,,,,,,
8/30/2013 12:00:00 AM,21809,21849,21628,,,,,,,89172,88023,,12479,,,,15724,,20329,5572,,,,,,5652,,,,4767,90768,91184,,,48509,,,,,,
9/6/2013 12:00:00 AM,22170,22170,22002,,,,,,,89185,87989,,12548,,,,15609,,20472,5723,,,,,,5725,,,,4820,89411,91215,,,48338,,,,,,
9/13/2013 12:00:00 AM,22601,22586,22431,,,,,,,89247,88079,,12939,,,,15993,,20445,5874,,,,,,5757,,,,5063,90623,91273,,,48487,,,,,,
9/17/2013 12:00:00 AM,22735,22743,22547,,,,,,,89369,88152,,12953,,,,16093,,20831,5991,,,,,,5761,,,,5039,91334,91318,,,48640,,,,,,
9/27/2013 12:00:00 AM,22870,22829,22698,,,,,,,89325,88174,,13239,,,,16362,,20893,6057,,,,,,5839,,,,5345,91747,91354,,,48726,,,,,,
10/4/2013 12:00:00 AM,22679,22690,22513,,,,,,,89378,88234,,13197,,,,16846,,20199,6022,,,,,,5934,,,,5214,91944,91407,,,48758,,,,,,
10/11/2013 12:00:00 AM,23144,23129,22956,,,,,,,89421,88286,,13570,,,,17099,,20615,6169,,,,,,5939,,,,5360,91374,91448,,,48731,,,,,,
10/18/2013 12:00:00 AM,23531,23502,23342,,,,,,,89482,88337,,13976,,,,17176,,20593,6619,,,,,,5957,,,,5505,91923,91502,,,48808,,,,,,
10/25/2013 12:00:00 AM,23196,23189,23003,,,,,,,89513,88385,,13529,,,,16874,,20763,6347,,,,,,5834,,,,5539,92476,91542,,,48898,,,,,,
11/1/2013 12:00:00 AM,23283,23294,23114,,,,,,,89570,88398,,13630,,,,17138,,20620,6351,,,,,,5852,,,,5525,92186,91573,,,48839,,,,,,
11/8/2013 12:00:00 AM,22653,22638,22441,,,,,,,89591,88432,,13073,,,,16189,,20786,6068,,,,,,5689,,,,5355,91756,91627,,,48794,,,,,,
11/15/2013 12:00:00 AM,22940,22929,22756,,,,,,,89709,88475,,13565,,,,16587,,20539,6150,,,,,,5748,,,,5432,91299,91658,,,48740,,,,,,
11/22/2013 12:00:00 AM,22888,22890,22735,,,,,,,89679,88544,,13505,,,,16141,,20799,6181,,,,,,5675,,,,5739,90878,91699,,,48677,,,,,,
11/29/2013 12:00:00 AM,23431,23476,23261,,,,,,,89735,88600,,14191,,,,16951,,20674,6169,,,,,,5811,,,,6006,90821,91743,,,48690,,,,,,
12/6/2013 12:00:00 AM,22674,22669,22506,,,,,,,89783,88626,,14001,,,,16501,,19526,6068,,,,,,5575,,,,6040,90491,91784,,,48668,,,,,,
12/13/2013 12:00:00 AM,22405,22422,22256,,,,,,,89796,88669,,13964,,,,16333,,19387,6091,,,,,,5461,,,,5967,90917,91824,,,48749,,,,,,
12/20/2013 12:00:00 AM,22674,22682,22515,,,,,,,89823,88695,,14080,,,,16141,,18930,6332,,,,,,5543,,,,5977,91303,91869,,,48931,,,,,,
12/27/2013 12:00:00 AM,23101,23103,22937,,,,,,,89907,88764,,14242,,,,16472,,19477,6464,,,,,,5625,,,,6118,91892,91923,,,49045,,,,,,
1/3/2014 12:00:00 AM,22318,22348,22161,,,,,,,89956,88813,,13671,,,,16357,,18769,6386,,,,,,5452,,,,5972,90790,91951,,,48845,,,,,,
1/10/2014 12:00:00 AM,22148,22148,21997,,,,,,,89992,88879,,13806,,,,16764,,18850,6274,,,,,,5361,,,,5938,91299,92015,,,48972,,,,,,
1/17/2014 12:00:00 AM,22222,22257,22071,,,,,,,90024,88928,,13792,,,,16596,,19002,6185,,,,,,5429,,,,5928,91440,92052,,,49000,,,,,,
1/24/2014 12:00:00 AM,22170,22179,22032,,,,,,,90046,88976,,13620,,,,16965,,19298,6165,,,,,,5416,,,,5826,91830,92093,,,49059,,,,,,
1/29/2014 12:00:00 AM,22205,22239,22079,,,,,,,90113,88998,,13537,,,,17028,,19813,6219,,,,,,5397,,,,5685,91642,92130,,,49091,,,,,,
2/7/2014 12:00:00 AM,21953,21936,21812,,,,,,,90162,89065,,13741,,,,17066,,19652,6002,,,,,,5315,,,,5947,92072,92185,,,49182,,,,,,
2/14/2014 12:00:00 AM,22200,22196,22071,,,,,,,90212,89113,,13968,,,,17176,,19786,5929,,,,,,5324,,,,6011,92823,92217,,,49214,,,,,,
2/21/2014 12:00:00 AM,22340,22361,22200,,,,,,,90257,89162,,13815,,,,17420,,19661,6181,,,,,,5420,,,,5933,92568,92258,,,49204,,,,,,
2/28/2014 12:00:00 AM,22601,22690,22424,,,,,,,90301,89198,,14149,,,,17416,,20288,6316,,,,,,5402,,,,6113,92730,92304,,,49273,,,,,,
3/7/2014 12:00:00 AM,22527,22547,22390,,,,,,,90342,89233,,14237,,,,17593,,19876,6254,,,,,,5384,,,,6346,92252,92346,,,49218,,,,,,
3/14/2014 12:00:00 AM,21839,21849,21704,,,,,,,90387,89321,,13940,,,,17373,,19437,5987,,,,,,5179,,,,6492,93029,92392,,,49410,,,,,,
3/21/2014 12:00:00 AM,21974,21992,21842,,,,,,,90418,89304,,14223,,,,17535,,19943,5979,,,,,,5206,,,,6438,92599,92428,,,49360,,,,,,
3/28/2014 12:00:00 AM,22501,22500,22355,,,,,,,90467,89379,,14172,,,,17296,,20580,6177,,,,,,5365,,,,6190,92963,92474,,,49351,,,,,,
4/4/2014 12:00:00 AM,22757,22773,22605,,,,,,,90525,89428,,14376,,,,17785,,20705,6080,,,,,,5456,,,,6254,92757,92525,,,49397,,,,,,
4/11/2014 12:00:00 AM,22740,22751,22605,,,,,,,90561,89485,,14149,,,,17531,,20109,6146,,,,,,5497,,,,6049,93003,92571,,,49474,,,,,,
4/18/2014 12:00:00 AM,22909,22933,22786,,,,,,,90620,89507,,14511,,,,18053,,20252,6111,,,,,,5511,,,,6083,92893,92617,,,49456,,,,,,
4/25/2014 12:00:00 AM,22496,22495,22368,,,,,,,90638,89498,,14571,,,,18010,,19746,5917,,,,,,5420,,,,6011,93121,92644,,,49456,,,,,,
5/2/2014 12:00:00 AM,22312,22289,22189,,,,,,,90696,89605,,14357,,,,17765,,19390,5929,,,,,,5383,,,,5996,93332,92713,,,49538,10135,,,,,
5/9/2014 12:00:00 AM,22228,22228,22076,,,,,,,90750,89644,,14115,,,,17468,,19547,5945,,,,,,5392,,,,5879,93854,92745,,,49612,10080,,,,,
5/16/2014 12:00:00 AM,22953,22951,22804,,,,,,,90785,89698,,14641,,,,17957,,19831,6140,,,,,,5659,,,,6045,94263,92791,,,49676,10075,,,,,
5/23/2014 12:00:00 AM,23058,23052,22904,,,,94052,,,90835,89724,,14757,,,,17856,,19921,6046,,,,,,5663,,,,6118,94311,92833,,,49667,10145,,,,,
5/30/2014 12:00:00 AM,22821,22820,22695,,,,94094,,,90871,89777,,14930,,,,18120,,19669,5890,,,,,,5627,,,,6093,94745,92869,,,49731,10330,,,,,
6/5/2014 12:00:00 AM,22777,22780,22625,,,,94141,,,90915,89817,,15185,,,,17981,,19552,5878,,,,,,5750,,,,6069,94429,92920,,,49722,10325,,,,,
6/13/2014 12:00:00 AM,22628,22622,22464,,,,94198,,,90978,89906,,15297,,,,17976,,19750,5956,,,,,,5594,,,,6147,95101,92975,,,49901,10465,,,,,
6/20/2014 12:00:00 AM,22386,22394,22246,,,,94240,,,90992,89954,,15283,,,,18111,,19268,5859,,,,,,5489,,,,6205,95795,93030,,,49998,10540,,,,,
6/27/2014 12:00:00 AM,22720,22719,22564,,,,94287,,,91041,89990,,15367,,,,17583,,19651,5949,,,,,,5512,,,,6410,96190,93062,,,50063,10290,,,,,
7/4/2014 12:00:00 AM,22865,22863,22717,,,,94348,,,91113,90105,,15641,,,,18355,,19507,5882,,,,,,5567,,,,6561,96686,93140,,,50192,10465,,,,,
7/11/2014 12:00:00 AM,22496,22513,22368,,,,94395,,,91180,90171,,15255,,,,18053,,19192,5874,,,,,,5466,,,,6488,97063,93195,,,50238,10035,,,,,
7/18/2014 12:00:00 AM,22887,22912,22725,,,,94475,,,91238,90286,,15558,,,,18490,,19826,5937,,,,,,5526,,,,6429,97906,93264,,,50368,10035,,,,,
7/25/2014 12:00:00 AM,23084,23122,22952,,,,94527,,,91296,90357,,15199,,,,18197,,19718,6183,,,,,,5571,,,,6468,97520,93320,,,50395,10225,,,,,
8/1/2014 12:00:00 AM,23589,23596,23414,,,,94569,,,91346,90414,,15092,,,,17108,,20587,6688,,,,,,5640,,,,6449,96993,93370,,,50363,9920,,,,,
8/8/2014 12:00:00 AM,22966,22986,22838,,,,94630,,,91386,90468,,14832,,,,16604,,19831,6606,,,,,,5452,,,,6853,97511,93411,,,50451,9495,,,,,
8/14/2014 12:00:00 AM,23299,23328,23174,,,,94672,,,91444,90507,,14860,,,,16916,,19970,6782,,,,,,5585,,,,7145,97340,93430,,,50409,9695,,,,,
8/22/2014 12:00:00 AM,23141,23148,22969,,,,94710,,,91467,90525,,14888,,,,17074,,19885,6708,,,,,,5512,,,,7315,96804,93494,,,50381,9915,,,,,
8/29/2014 12:00:00 AM,23247,23315,23074,,,,94752,,,91511,90583,,14934,,,,17141,,20267,6872,,,,,,5512,,,,7086,97634,93540,,,50506,10030,,,,,
9/5/2014 12:00:00 AM,22974,22955,22803,,,,94813,,,91579,90653,,14371,,,,16613,,19300,6915,,,,,,5452,,,,6984,97344,93701,,,50515,10380,,,,,
9/12/2014 12:00:00 AM,22913,22951,22769,,,,94846,,,91601,90724,,14455,,,,16729,,19484,6884,,,,,,5411,,,,6853,97639,93655,,,50659,10270,,,,,
9/19/2014 12:00:00 AM,23058,23078,22886,,,,94907,,,91704,90800,,14683,,,,16637,,18562,6692,,,,,,5475,,,,7174,98047,93715,,,50756,10430,,,,,
9/26/2014 12:00:00 AM,22619,22613,22468,,,,94945,,,91713,90853,,14864,,,,16383,,18012,6430,,,,,,5337,,,,7558,98670,93751,,,50900,10180,,,,,
10/2/2014 12:00:00 AM,21912,21925,21762,,,,95006,,,91789,90954,,14436,,,,16134,,17715,6254,,,,,,5177,,,,7412,99540,93820,,,51049,10080,,,,,
10/10/2014 12:00:00 AM,21508,21496,21361,,,,95053,,,91816,90999,,13832,,,,15999,,17936,6273,,,,,,5039,,,,7125,99662,93857,,,51063,9585,,,,,
10/17/2014 12:00:00 AM,21047,21075,20929,,,,95109,,,91874,91043,,13720,,,,15476,,16802,6125,,,,,,4943,,,,7281,100264,93903,,,51053,9125,,,,,
10/24/2014 12:00:00 AM,21289,21298,21147,,,,95147,,,91901,91087,,14092,,,,15946,,17283,6058,,,,,,4975,,,,7661,100795,93944,,,51132,9595,,,,,
10/31/2014 12:00:00 AM,21921,21951,21788,,,,95189,,,91951,91149,,14427,,,,16791,,17283,6387,,,,,,5324,,,,7437,101186,93986,,,51309,9725,,,,,
11/7/2014 12:00:00 AM,21706,21719,21583,,,,95245,,,92000,91255,,14339,,,,16532,,16851,6273,,,,,,5347,,,,7062,101111,94050,,,51397,9885,,,,,
11/14/2014 12:00:00 AM,21732,21745,21613,,,,95264,,,92036,91224,,14511,,,,16724,,17364,6050,,,,,,5328,,,,7042,100312,94064,,,51225,9710,,,,,
11/21/2014 12:00:00 AM,21917,21903,21792,,,,95297,,,92067,91282,,14706,,,,16532,,17099,5921,,,,,,5365,,,,7247,100808,94100,,,51327,9825,,,,,
11/28/2014 12:00:00 AM,22197,22263,22075,,,,95339,,,92099,91335,,14744,,,,17132,,17589,5882,,,,,,5452,,,,7213,101836,94142,,,51466,10265,,,,,
12/5/2014 12:00:00 AM,22290,22280,22154,,,,95358,,,92112,91339,,14799,,,,17276,,18156,5862,,,,,,5411,,,,7271,100905,94160,,,51327,10150,,,,,
12/12/2014 12:00:00 AM,21631,21627,21509,,,,95382,,,92139,91357,,14585,,,,16935,,17378,5718,,,,,,5246,,,,6736,101124,94183,,,51411,9955,,,,,
12/19/2014 12:00:00 AM,21710,21759,21618,,,,95405,,,92157,91348,,14711,,,,17261,,16878,5698,,,,,,5168,,,,7072,100887,94211,,,51327,9975,,,,,
12/26/2014 12:00:00 AM,21956,22035,21810,,,,95429,,,92179,91379,,14730,,,,17525,,17193,5780,,,,,,5232,,,,6833,101572,94238,,,51449,10100,,,,,
1/2/2015 12:00:00 AM,21706,21811,21583,,,,95490,,,92253,91457,,14702,,,,18139,,17063,5530,,,,,,5181,,,,7281,101789,94290,,,51500,10000,,,,,
1/9/2015 12:00:00 AM,21838,21934,21727,,,,95547,,,92326,91570,,15106,,,,18552,,17297,5596,,,,,,5232,,,,7695,102575,94351,,,51613,9930,,,,,
1/16/2015 12:00:00 AM,21548,21658,21413,,,,95595,,,92363,91662,,15018,,,,17976,,17211,5377,,,,,,5012,,,,7777,104107,94408,,,51804,9850,,,,,
1/23/2015 12:00:00 AM,22197,22272,22075,,,,95633,,,92409,91648,,15255,,,,18519,,16883,5620,,,,,,5241,,,,7865,104207,94436,,,51753,10655,,,,,
1/30/2015 12:00:00 AM,22259,22329,22132,,,,95666,,,92441,91698,,15198,,,,18346,,16748,5502,,,,,,5287,,,,7836,105043,94469,,,51865,10755,,,,,
2/6/2015 12:00:00 AM,22158,22258,22040,,,,95704,,,92473,91766,,15049,,,,18039,,16163,5405,,,,,,5305,,,,7748,104817,94516,,,51898,10780,,,,,
2/13/2015 12:00:00 AM,22154,22215,22023,,,,95718,,,92482,91725,,14928,,,,18523,,16014,5448,,,,,,5200,,,,7373,103895,94530,,,51772,10900,,,,,
2/17/2015 12:00:00 AM,22228,22311,22093,,,,95751,,,92533,91762,,14862,,,,18466,,16203,5538,,,,,,5154,,,,7203,103967,94549,,,51758,10845,,,,,
2/27/2015 12:00:00 AM,22312,22416,22184,,,,95789,,,92556,91798,,14792,,,,18787,,16221,5592,,,,,,5213,,,,7091,104302,94592,,,51847,11325,,,,,
3/6/2015 12:00:00 AM,22658,22745,22538,,,,95846,,,92606,91921,,14960,,,,19445,,17004,5369,,,,,,5305,94337,,,7115,104704,94653,,,51982,11480,,,,,
3/13/2015 12:00:00 AM,22391,22469,22259,,,,95941,,,92680,92044,,14587,,,,19037,,16572,5389,,,,,,5227,94431,,,6940,104483,94742,,,52081,11595,,,,,
3/20/2015 12:00:00 AM,22909,22995,22804,,,,95979,,,92786,92103,,14998,,,,18912,,16779,5639,,,,,,5333,94492,,,6969,105662,94789,,,52194,11655,,,,,
3/27/2015 12:00:00 AM,22702,22767,22573,,,,96012,,,92776,92149,,14872,,,,18739,,16082,5444,,,,,,5269,94534,,,6940,105883,94822,,,52255,11645,,,,,
4/3/2015 12:00:00 AM,22777,22846,22673,,,,96064,,,92808,92244,,14648,,,,18629,,15947,5467,,,,,,5246,94591,,,7159,106652,94874,,,52368,11820,,,,,
4/10/2015 12:00:00 AM,23128,23254,23066,,,,96107,,,92900,92276,,14760,,,,18893,,15956,5338,,,,,,5342,94638,,,7106,107235,94917,,,52424,12040,,,,,
4/17/2015 12:00:00 AM,23725,23850,23628,,,,96130,,,92919,92304,,14886,,,,18619,,16365,5761,,,,,,5539,94662,,,7164,106751,94940,,,52457,11900,,,,,
4/24/2015 12:00:00 AM,23988,24095,23877,,,,96159,,,92960,92294,,14942,,,,18883,,16973,5972,,,,,,5480,94681,,,7261,105495,94968,,,52344,11725,,,,,
4/30/2015 12:00:00 AM,23675,23760,23517,,,,96178,,,92955,92285,,14702,,,,19018,,16517,5883,,,,,,5314,94685,,,7280,104487,94973,,,52222,11545,,,,,
5/8/2015 12:00:00 AM,23164,23244,23022,,,,96197,,,92965,92299,,14266,,,,18614,,16589,5843,,,,,,5221,94709,,,7069,104044,94987,,,52119,11300,,,,,
5/15/2015 12:00:00 AM,23133,23208,22992,,,,96239,,,93015,92345,,14284,,,,19307,,15969,5835,,,,,,5286,94747,,,7030,103845,95030,,,52142,11505,,,,,
5/22/2015 12:00:00 AM,23542,23631,23420,,,,96268,,,93052,92386,,14524,,,,19340,,15902,5819,,,,,,5360,94780,,,7118,103981,95063,,,52217,11775,,,,,
5/29/2015 12:00:00 AM,23142,23222,22974,,,,96301,,,93061,92467,,14660,,,,19509,,15585,5719,,,,,,5522,94817,,,7025,105201,95091,,,52438,11700,,,,,
6/5/2015 12:00:00 AM,22564,22626,22426,,,,96344,,,93084,92527,,14219,,,,19436,,14209,5420,,,,,,5430,94874,,,7010,104234,95148,,,52410,11380,,,,,
6/12/2015 12:00:00 AM,22245,22332,22126,,,,96391,,,93158,92595,,13890,,,,18748,,14367,5520,,,,,,5244,94930,,,6981,104293,95195,,,52396,11370,,,,,
6/19/2015 12:00:00 AM,22182,22199,22064,,,,96434,,,93199,92609,,13753,,,,18503,,14015,5236,,,,,,5124,94959,,,7054,104401,95209,,,52410,11055,,,,,
6/26/2015 12:00:00 AM,22542,22590,22418,,,,96448,,,93208,92600,,13702,,,,18349,,14250,5464,,,,,,5212,94968,,,7275,104166,95242,,,52377,11530,,,,,
7/3/2015 12:00:00 AM,22560,22621,22449,,,,96491,,,93263,92659,,13542,,,,18455,,14001,5356,,,,,,5235,95010,,,7334,103976,95270,,,52372,11145,,,,,
7/10/2015 12:00:00 AM,21907,21932,21782,,,,96524,,,93263,92691,,13260,,,,17984,,13078,5201,,,,,,5096,95048,,,7309,104035,95308,,,52424,10995,,,,,
7/17/2015 12:00:00 AM,22133,22177,22029,,,,96552,,,93314,92722,,13434,,,,18811,,12924,5129,,,,,,5212,95076,,,7814,104501,95336,,,52471,11795,,,,,
7/24/2015 12:00:00 AM,21694,21697,21557,,,,96581,,,93355,92791,,13030,,,,17863,,13711,5041,,,,,,4961,95109,,,7789,105739,95364,,,52632,11650,,,,,
7/31/2015 12:00:00 AM,21596,21723,21468,,,,96600,,,93369,92800,,12380,,,,16944,,14336,5388,,,,,,4980,95138,,,7250,105093,95383,,,52552,11490,,,,,
8/7/2015 12:00:00 AM,21307,21297,21159,,,,96628,,,93401,92836,,12130,,,,16968,,13720,5420,,,,,,4730,95166,,,7265,105097,95411,,,52547,11760,,,,,
8/13/2015 12:00:00 AM,21121,21150,20991,,,,96661,,,93424,92873,,12285,,,,16723,,13992,5288,,,,,,4674,95194,,,7270,106218,95444,,,52670,11285,,,,,
8/21/2015 12:00:00 AM,20223,20247,20113,,,,96685,,,93410,92882,,11395,,,,15039,,13942,5260,,,,,,4461,95213,,,6584,106607,95463,,,52694,10675,,,,,
8/28/2015 12:00:00 AM,20605,20599,20444,,,,96704,,,93465,92905,,11899,,,,16021,,14137,5193,,,,,,4628,95241,,,6775,106272,95482,,,52717,10600,,,,,
9/4/2015 12:00:00 AM,20285,20252,20179,,,,96737,,,93502,92982,,11847,,,,15607,,14399,5005,,,,,,4665,95279,,,6491,106688,95515,,,52807,10320,,,,,
9/11/2015 12:00:00 AM,20796,20794,20647,,,,96761,,,93516,93014,,12017,,,,15862,,15028,5161,,,,,,4739,95312,,,6663,106846,95557,,,52841,10360,,,,,
9/18/2015 12:00:00 AM,21427,21417,21265,,,,96794,,,93557,93037,,12365,,,,16165,,15467,5153,,,,,,4961,95336,,,6819,107244,95581,,,52902,10820,,,,,
9/25/2015 12:00:00 AM,20858,20839,20722,,,,96827,,,93585,93078,,11899,,,,15140,,15512,5101,,,,,,4720,95364,,,6672,107565,95609,,,52959,9770,,,,,
10/2/2015 12:00:00 AM,21098,21105,20952,,,10263,96846,,,93612,93091,,12200,,,,15280,,16159,5121,,,,,,4822,95392,,,6893,108193,95633,,,53011,9915,,,,,
10/8/2015 12:00:00 AM,21800,21839,21641,,,9968,96875,,,93626,93128,,12855,,,,16203,,15897,5133,,,,,,5031,95421,,,6937,108270,95661,,,53007,10335,,,,,
10/16/2015 12:00:00 AM,22000,22021,21879,,,10073,96898,,,93663,93123,,13002,,,,16199,,15870,5312,,,,,,5068,95439,,,7084,108459,95680,,,53007,10460,,,,,
10/23/2015 12:00:00 AM,22196,22212,22043,,,10058,96922,,,93663,93128,,12926,,,,15588,,15969,5468,,,,,,5244,95463,,,6932,108179,95694,,,52964,10750,,,,,
10/30/2015 12:00:00 AM,22280,22284,22082,,,10106,96936,,,93709,93146,,12757,,,,15905,,16218,5376,,,,,,5198,95477,,,6849,108202,95713,,,53002,10995,,,,,
11/6/2015 12:00:00 AM,22253,22270,22126,,,10395,96955,,,93718,93146,,12940,,,,15833,,16807,5360,,,,,,5105,95505,,,6966,107632,95737,,,52883,11025,,,,,
11/13/2015 12:00:00 AM,21547,21577,21415,10247,,10115,96969,,,93723,93141,,12658,,,,15381,,16540,5189,,,,,,4985,95505,,,6672,106372,95751,,,52760,10770,,,,,
11/20/2015 12:00:00 AM,21756,21772,21619,10482,,10381,96988,,,93736,93160,,13002,,,,15828,,16585,5105,,,,,,4943,95538,,,6800,107162,95779,,,52850,11040,,,,,
11/27/2015 12:00:00 AM,22182,22195,22065,10607,,10457,96993,,,93746,93105,,13430,,,,16098,,16173,5065,,,,,,5091,95510,,,7045,107203,95774,,,52798,11185,,,,,
12/4/2015 12:00:00 AM,21512,21523,21376,10554,,10438,97045,,,93782,93219,,13101,,,,15780,,16114,4893,,,,,,4966,95562,,,6966,106652,95826,,,52841,10580,,,,,
12/11/2015 12:00:00 AM,21414,21439,21278,9864,,9778,97074,,,93810,93232,,12978,,,,15506,,15852,4874,,,,,,4952,95595,,,6844,107470,95854,,,52926,10475,,,,,
12/18/2015 12:00:00 AM,21632,21688,21548,10133,,10054,97102,,,93837,93273,,12964,,,,15876,,16576,4830,,,,,,4971,95628,,,6868,108270,95873,,,52993,10530,,,,,
12/24/2015 12:00:00 AM,21840,21937,21725,9912,,9778,97126,,,93851,93292,,13214,,,,16126,,16386,4874,,,,,,4943,95661,,,6873,108288,95901,,,53083,10540,,,,,
12/30/2015 12:00:00 AM,21632,21732,21579,10559,,10457,97159,,,93912,93324,,13025,,,,16564,,16363,4854,,,,,,4934,95685,,,6878,108757,95930,,,53117,10650,,,,,
1/8/2016 12:00:00 AM,21116,21110,20996,10674,,10490,97212,,,93973,93398,,12516,,,,15809,,15476,4718,,,,,,4785,95742,,,6834,109007,95978,,,53117,10020,,,,,
1/15/2016 12:00:00 AM,20694,20696,20603,10597,,10471,97231,,,93987,93445,,12332,,,,15443,,15743,4447,,,,,,4725,95771,,,6814,108966,96007,,,53169,9710,,,,,
1/22/2016 12:00:00 AM,20703,20705,20585,10717,,10562,97260,,,93987,93459,,12323,,,,15203,,15458,4407,,,,,,4730,95814,,,6883,109119,96031,,,53227,9535,,,,,
1/29/2016 12:00:00 AM,20903,21034,20806,10836,,10709,97289,,,94038,93519,,12092,,,,15299,,15539,4598,,,,,,4725,95824,,,6609,109694,96055,,,53298,9655,,,,,10277
2/5/2016 12:00:00 AM,21103,21105,20988,10779,,10694,97356,,,94104,93626,,12054,,,,15395,,15218,4610,,,,,,4762,95905,,,6486,110673,96122,,,53456,9380,,,,,10273
2/12/2016 12:00:00 AM,20383,20390,20256,9453,,9351,97379,,,94137,93668,,11588,,,,14346,,15549,4415,,,,,,4614,95934,,,6016,111573,96151,,,53480,8600,,,,,10144
2/19/2016 12:00:00 AM,21201,21208,21094,9917,,9835,97413,,,94174,93696,,12248,,,,15544,,16200,4638,,,,,,4702,95972,,,6246,111485,96175,,,53527,9205,,,,,10268
2/26/2016 12:00:00 AM,21289,21297,21170,9994,,9854,97427,,,94174,93691,,12375,,,,15948,,16141,4558,,,,,,4665,95981,,,6227,111703,96189,,,53594,9260,,,,,10263
3/4/2016 12:00:00 AM,21658,21674,21542,10420,,10329,97447,,,94188,93705,,12549,,,,16357,,16060,4734,,,,,,4762,96005,,,6432,110863,96213,,,53728,9645,,,,,10263
3/11/2016 12:00:00 AM,21894,21915,21773,10530,,10324,97466,,,94207,93696,,12695,,,,16271,,16254,4826,,,,,,4767,96020,,,6550,110673,96232,,,53449,9520,,,,,10297
3/18/2016 12:00:00 AM,22049,22057,21923,10487,,10395,97480,,,94221,93728,,12577,,,,16194,,16286,4929,,,,,,4771,96034,,,6496,111355,96251,,,53501,9750,,,,,10306
3/25/2016 12:00:00 AM,22018,22043,21928,10247,,10158,97494,,,94225,93751,,12502,,,,16083,,16490,4806,,,,,,4739,96058,,,6236,111253,96270,,,53521,9705,,,,,10330
4/1/2016 12:00:00 AM,21858,21875,21751,10405,,10310,97537,,,94286,93812,,12384,,,,16271,,15983,4822,,,,,,4702,96106,,,6236,111809,96309,,,53640,9555,,,,,10335
4/8/2016 12:00:00 AM,21796,21821,21702,10453,,10296,97566,,,94319,93835,,12427,,,,16131,,15702,4774,,,,,,4623,96134,,,6261,111717,96323,,,53621,9215,,,,,10363
4/15/2016 12:00:00 AM,22418,22430,22318,10305,,10158,97581,,,94309,93821,,12634,,,,16314,,16259,5029,,,,,,4794,96149,,,6339,111434,96342,,,53583,9765,,,,,10378
4/22/2016 12:00:00 AM,22387,22404,22291,10314,,10206,97609,,,94365,93849,,12521,,,,16266,,16472,5236,,,,,,4743,96173,,,6276,111675,96376,,,53631,10070,,,,,10378
4/29/2016 12:00:00 AM,22124,22128,22021,10218,,10120,97648,,,94389,93909,,12344,,,,16202,,16349,5114,,,,,,4650,96216,,,6320,111958,96414,,,53674,9945,,,,,10359
5/4/2016 12:00:00 AM,21911,21884,21805,10122,,9996,97676,,,94426,93951,,12373,,,,16002,,15994,4901,,,,,,4645,96249,,,6344,112208,96438,,,53736,9600,,,,,10316
5/13/2016 12:00:00 AM,21716,21708,21625,10243,,10172,97705,,,94426,93979,,12211,,,,15657,,16008,4823,,,,,,4528,96278,,,6423,112287,96472,,,53741,9530,,,,,10320
5/20/2016 12:00:00 AM,21581,21568,21459,9988,,9872,97715,,,94468,93956,,12297,,,,15555,,15671,4847,,,,,,4500,96283,,,6433,112083,96472,,,53698,9505,,,,,10282
5/27/2016 12:00:00 AM,21861,21843,21738,10103,,9920,97739,,,94473,93974,,12663,,,,16080,,16155,4901,,,,,,4486,96307,,,6512,112241,96496,,,53693,9880,,,,,10340
6/3/2016 12:00:00 AM,22078,22046,21958,10233,,10077,97786,,,94520,94053,,12573,,,,16547,,16183,4855,,,,,,4556,96350,,,6261,112445,96539,,,53817,9915,,,,,10344
6/10/2016 12:00:00 AM,22499,22476,22403,10353,,10201,97858,,,94594,94169,,12877,,,,16639,,16399,4995,,,,,,4589,96431,,,6280,113558,96611,,,53966,9675,,,,,10335
6/17/2016 12:00:00 AM,21821,21821,21724,9906,,9810,97873,,,94650,94155,,12682,,,,16707,,15888,4724,,,,,,4509,96455,,,6044,114003,96625,,,53932,9275,,,,,10239
6/24/2016 12:00:00 AM,21549,21536,21436,9401,,9381,97897,,,94660,94216,,12825,,,,16624,,15740,4683,,,,,,4448,96503,,,5985,114690,96659,,,54062,8660,,,,,10177
7/1/2016 12:00:00 AM,22259,22232,22151,10084,,9915,97944,,,94706,94309,,13262,,,,17363,,15787,4695,,,,,9965,4603,96527,,,6182,115919,96692,,,54115,9330,,9578,,,10306
7/8/2016 12:00:00 AM,21997,21965,21882,10156,,9972,97983,,,94734,94360,,13262,,,,17402,,15271,4572,,,,,10370,4509,96574,,,6251,116281,96726,,,54201,9070,,9659,,,10258
7/15/2016 12:00:00 AM,22626,22602,22511,10093,,9982,97997,,,94758,94360,,13585,,,,17888,,15833,4847,,,,,10295,4730,96584,,,6271,116276,96745,,,54192,9565,,9820,,,10330
